9.752883031301483596e-01,5.967741935483870108e-01,5.626130653266330217e-01,1.010577639695780516e-01,2.528301886792452997e-04,1.113169417312226128e-01,3.490909090909090629e-01,1.546306418866156829e-01
1.993410214168039873e-01,1.759530791788860293e-02,1.452261306532663943e-01,9.999999999999997780e-01,4.509433962264151175e-05,1.916470191983832838e-01,1.587878787878788112e-01,7.630095267843198803e-01
3.311367380560131801e-01,6.246334310850438776e-01,5.391959798994974129e-01,3.837941221367190958e-01,9.528301886792453143e-03,4.779386998989558766e-01,6.363636363636364646e-01,7.943698266437607680e-01
5.403624382207578014e-01,5.586510263929618247e-01,4.982914572864320935e-01,8.972137168101861071e-02,1.264150943396226566e-05,8.433816099696868074e-01,1.587878787878788112e-01,6.032328595970637419e-02
7.990115321252059255e-01,5.410557184750734994e-01,5.276381909547738225e-01,3.299181983891097958e-01,1.113207547169811287e-05,1.478612327382957392e-01,1.878787878787878673e-01,2.168124316726535161e-01
9.077429983525534540e-01,3.093841642228739031e-01,2.710552763819095157e-01,7.362324566523296143e-01,7.764150943396226634e-02,1.394408891882788770e-01,4.763636363636363780e-01,3.029985944088707805e-01
6.507413509060954171e-01,6.202346041055717407e-01,6.138693467336683307e-01,3.344078587014105985e-01,0.000000000000000000e+00,1.327046143482654150e-01,9.260606060606062506e-01,3.341636732781508856e-01
8.517298187808896026e-01,6.422287390029324250e-01,4.420100502512562812e-01,1.116084657034848715e-01,0.000000000000000000e+00,5.183563489390368151e-01,7.090909090909089940e-01,2.870763704513509262e-01
9.258649093904448568e-01,4.208211143695014811e-01,5.834170854271356621e-01,6.947030987635474109e-01,1.245283018867924716e-04,1.059279218592118488e-01,7.054545454545453342e-01,2.253240668436671257e-01
3.953871499176278004e-01,8.504398826979471249e-01,6.219095477386934467e-01,4.841649680785151122e-02,0.000000000000000000e+00,5.149882115190300702e-01,6.618181818181818610e-01,7.795252225519287981e-01
9.654036243822076147e-01,3.782991202346040471e-01,4.590954773869346806e-01,2.843750841811307911e-02,9.160377358490567076e-05,1.444930953182889943e-01,2.266666666666666829e-01,2.717085741058878900e-01
6.820428336079077392e-01,5.351906158357773169e-01,4.717587939698492105e-01,1.357403898821014920e-01,0.000000000000000000e+00,1.579656449983159183e-01,4.060606060606060663e-01,2.245900359206621788e-01
6.342668863261943235e-01,7.214076246334311104e-01,4.799999999999999822e-01,9.263965088401411585e-02,7.028301886792453525e-03,4.614348265409230071e-02,8.339393939393939803e-01,5.293690457598000387e-01
7.199341021416804098e-01,5.747800586510263265e-01,4.347738693467336768e-01,2.042077096446882345e-01,0.000000000000000000e+00,5.149882115190300702e-01,9.927272727272726804e-01,1.779868811494611514e-01
6.062602965403626198e-01,8.533724340175952161e-01,5.691457286432159979e-01,6.446703242432677561e-02,2.084905660377358525e-05,4.088918827888178287e-01,8.678787878787879162e-01,3.337341870997969639e-01
2.372322899505766580e-01,4.941348973607038730e-01,6.260301507537687771e-01,3.523664999506136986e-01,0.000000000000000000e+00,6.972044459413942463e-02,2.448484848484848708e-01,8.734967983757613297e-02
8.319604612850081127e-01,5.747800586510263265e-01,5.863316582914572805e-01,1.772697477708836400e-01,3.877358490566038332e-04,8.386662175816772535e-02,7.515151515151514694e-01,2.169686084647821644e-01
6.672158154859967327e-01,7.521994134897360684e-01,6.990954773869346717e-01,2.248870850431455848e-02,0.000000000000000000e+00,1.448299090602896827e-02,6.775757575757574980e-01,3.749023895049197197e-02
8.154859967051070191e-01,4.736070381231672344e-01,3.542713567839195221e-01,1.873714834735603629e-01,0.000000000000000000e+00,1.242842707982485806e-01,6.545454545454545414e-01,4.042948617835390168e-01
5.222405271828666207e-01,8.372434017595307143e-01,7.326633165829146144e-01,1.768926163046503691e-03,0.000000000000000000e+00,1.512293701583024841e-01,8.024242424242424843e-01,3.809151960018741789e-01
9.390444810543663312e-02,5.161290322580645018e-01,6.075376884422110102e-01,9.623137913385472475e-02,0.000000000000000000e+00,1.030650050522061434e-01,8.000000000000001554e-02,6.529751678900519440e-02
7.644151565074136512e-01,6.114369501466274670e-01,5.868341708542712531e-01,5.955534404266972504e-03,1.971698113207547010e-02,1.310205456382620426e-01,2.048484848484848353e-01,1.938778697485554758e-01
6.112026359143326593e-01,4.706744868035191431e-01,5.035175879396984744e-01,1.177817486328984198e-01,3.160377358490566464e-03,1.025597844392051039e-01,9.393939393939394478e-01,8.730751210370139015e-01
3.509060955518946701e-01,1.774193548387096864e-01,4.609045226130652484e-01,7.171514003250513136e-01,0.000000000000000000e+00,1.798585382283597323e-01,0.000000000000000000e+00,6.067077932219272496e-01
6.326194398682042364e-01,5.923753665689148740e-01,6.566834170854272124e-01,4.182118580908168216e-03,5.122641509433962506e-04,5.149882115190300702e-01,4.860606060606061374e-01,3.571607059191004296e-01
3.294892915980230930e-01,4.574780058651026216e-01,6.448241206030149719e-01,4.336562895651314281e-02,0.000000000000000000e+00,6.295048837992590629e-01,1.030303030303030276e-01,5.896064344838357618e-01
9.654036243822076147e-01,9.633431085043988595e-01,7.543718592964823166e-01,3.348837626945144752e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.321212121212121282e-01,4.510854287052944445e-01
9.769357495881384468e-01,6.876832844574780612e-01,6.060301507537688703e-01,1.357403898821014920e-01,1.198113207547169823e-01,1.242842707982485806e-01,6.000000000000000888e-01,3.729736061221302634e-01
7.512355848434927319e-01,6.319648093841641057e-01,2.644221105527638782e-01,3.579785753409896465e-01,1.094339622641509434e-02,1.680700572583361529e-01,2.727272727272727071e-01,2.247774480712165790e-01
4.678747940691927454e-01,5.659824046920820528e-01,4.922613065326633119e-01,2.776405937126796494e-02,0.000000000000000000e+00,9.360053890198719584e-01,5.333333333333332149e-01,5.852334843042322765e-01
5.172981878088961372e-01,3.020527859237536750e-01,5.063316582914572095e-01,4.870563093196367821e-01,0.000000000000000000e+00,3.718423711687436906e-01,1.854545454545454275e-01,3.486803061065125720e-01
8.962108731466228440e-01,4.618768328445747584e-01,3.553768844221104617e-01,5.694685140122297123e-02,3.056603773584905606e-02,1.714381946783428978e-01,3.575757575757576023e-01,2.480712166172107658e-01
9.143327841845140247e-01,4.325513196480938460e-01,4.662311557788944016e-01,1.050131547047150095e-02,0.000000000000000000e+00,1.663859885483327805e-01,3.878787878787878785e-01,2.171560206153365646e-01
4.662273476112026582e-01,7.859237536656891177e-01,7.406030150753768471e-01,3.966165919886500968e-02,0.000000000000000000e+00,3.499494779386999044e-01,6.630303030303030809e-01,6.694830548180542573e-01
4.233937397034596151e-01,4.721407624633431888e-01,6.084422110552762941e-01,4.314114594089810822e-02,0.000000000000000000e+00,2.590097675985180148e-01,2.109090909090908794e-01,7.246212712790879307e-01
7.248764415156506713e-01,2.258064516129033028e-01,5.543718592964823610e-01,3.553566137186060011e-03,0.000000000000000000e+00,8.689794543617379574e-02,6.763636363636362780e-01,2.951272840855848623e-01
2.570016474464579259e-01,5.718475073313782353e-01,4.808040201005024938e-01,1.777456517639875236e-02,0.000000000000000000e+00,1.647019198383294081e-01,5.030303030303031608e-01,2.171325940965173062e-01
3.179571663920922608e-01,6.671554252199414226e-01,4.838190954773868846e-01,3.355302737794857992e-01,0.000000000000000000e+00,1.276524082182552977e-01,4.339393939393939026e-01,4.520771513353115667e-01
6.507413509060954171e-01,2.008797653958944163e-01,4.818090452261306611e-01,8.327601533667962075e-01,0.000000000000000000e+00,1.461771640282923668e-01,4.957575757575757858e-01,2.798375761361862057e-01
7.347611202635914163e-01,6.920821114369501981e-01,6.358793969849245720e-01,6.042633814325607672e-02,2.433962264150943541e-05,5.234085550690468214e-01,6.096969696969696262e-01,3.103310947993128677e-01
6.902800658978583970e-01,5.351906158357773169e-01,6.971859296482412205e-01,5.139942711934414321e-01,0.000000000000000000e+00,5.621421353991242764e-01,6.230303030303030454e-01,5.142277057629237591e-01
1.532125205930806588e-01,9.310850439882696339e-01,8.574874371859295685e-01,7.266066249427567680e-02,0.000000000000000000e+00,5.570899292691141591e-01,3.466666666666666230e-01,6.696938934874278049e-01
8.863261943986820990e-01,5.791788856304984634e-01,6.546733668341708778e-01,4.605942514389360642e-02,0.000000000000000000e+00,1.044122600202088136e-02,7.709090909090909882e-01,1.701858503826331193e-01
7.084019769357495777e-01,7.991202346041055282e-01,5.339698492462311430e-01,2.277784262842673102e-01,0.000000000000000000e+00,2.573256988885146423e-01,9.393939393939394478e-01,3.573715445884741992e-01
3.673805601317957636e-01,8.988269794721408523e-01,5.657286432160804068e-01,1.126455772356263312e-02,0.000000000000000000e+00,3.903671269787807874e-01,7.842424242424241854e-01,6.082383257847884250e-01
6.606260296540361621e-01,7.536656891495601140e-01,6.145728643216079590e-01,4.605942514389360642e-02,0.000000000000000000e+00,5.624789491411250758e-02,9.224242424242425908e-01,4.668670935498985264e-01
7.100494233937396649e-01,6.055718475073312845e-01,7.925628140703517843e-01,9.129275279032388057e-02,1.650943396226414945e-04,4.964634557089929734e-01,5.515151515151515138e-01,1.391847571450882670e-01
2.520593080724876645e-01,7.258064516129032473e-01,7.057286432160803091e-01,3.243061229987338479e-01,0.000000000000000000e+00,2.051195688784102078e-01,4.981818181818182256e-01,0.000000000000000000e+00
5.222405271828666207e-01,7.404692082111437035e-01,8.711557788944723768e-01,2.293767453554463806e-02,9.811320754716982651e-05,9.578982822499156891e-01,5.745454545454544704e-01,7.004060596595346189e-01
7.380560131795718126e-01,7.390029325513196579e-01,7.004020100502512669e-01,3.775355356613718100e-02,0.000000000000000000e+00,1.364095655102728205e-02,6.703030303030301784e-01,2.011166640637200853e-01
6.441515650741350685e-01,5.586510263929618247e-01,5.806030150753768160e-01,3.321630285452601972e-01,0.000000000000000000e+00,7.827551364095655106e-01,4.193939393939393745e-01,1.862954864907074848e-01
5.469522240527183721e-01,6.070381231671553302e-01,4.923618090452260843e-01,1.604335215997557129e-01,3.415094339622641671e-04,1.138430447962276715e-01,8.157575757575759035e-01,2.481493050132750344e-01
